Time: 969.7533316612244
         906194041 function calls (896892143 primitive calls) in 1000.890 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        6    0.000    0.000    0.000    0.000 nanops.py:83(__init__)
        6    0.000    0.000    0.000    0.000 nanops.py:87(__call__)
        1    0.000    0.000    0.000    0.000 npy_pkg_config.py:1(<module>)
        1    0.000    0.000    0.000    0.000 npy_pkg_config.py:153(VariableSet)
        1    0.000    0.000    0.000    0.000 npy_pkg_config.py:17(FormatError)
        1    0.000    0.000    0.000    0.000 npy_pkg_config.py:28(PkgNotFound)
        1    0.000    0.000    0.000    0.000 npy_pkg_config.py:81(LibraryInfo)
        1    0.000    0.000    0.029    0.029 npyio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 npyio.py:122(NpzFile)
        1    0.000    0.000    0.000    0.000 npyio.py:58(BagObj)
     1226    0.005    0.000    0.006    0.000 ntpath.py:122(splitdrive)
       14    0.000    0.000    0.000    0.000 ntpath.py:178(split)
       13    0.000    0.000    0.000    0.000 ntpath.py:219(dirname)
        1    0.000    0.000    0.001    0.001 ntpath.py:238(lexists)
        5    0.000    0.000    0.000    0.000 ntpath.py:287(expanduser)
       14    0.000    0.000    0.000    0.000 ntpath.py:34(_get_bothseps)
       61    0.000    0.000    0.000    0.000 ntpath.py:44(normcase)
       13    0.000    0.000    0.000    0.000 ntpath.py:450(normpath)
        6    0.000    0.000    0.000    0.000 ntpath.py:523(abspath)
      595    0.004    0.000    0.011    0.000 ntpath.py:75(join)
        1    0.000    0.000    0.000    0.000 nturl2path.py:5(<module>)
        1    0.000    0.000    0.000    0.000 numba_.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numbers.py:12(Number)
        1    0.000    0.000    0.000    0.000 numbers.py:147(Real)
        1    0.000    0.000    0.000    0.000 numbers.py:267(Rational)
        1    0.000    0.000    0.000    0.000 numbers.py:294(Integral)
        1    0.000    0.000    0.000    0.000 numbers.py:32(Complex)
        1    0.000    0.000    0.000    0.000 numbers.py:6(<module>)
        3    0.001    0.000    0.046    0.015 numeric.py:1(<module>)
       12    0.000    0.000    0.000    0.000 numeric.py:1277(normalize_axis_tuple)
       12    0.000    0.000    0.000    0.000 numeric.py:1327(<listcomp>)
        6    0.000    0.000    0.000    0.000 numeric.py:1336(_moveaxis_dispatcher)
        6    0.000    0.000    0.000    0.000 numeric.py:1340(moveaxis)
        6    0.000    0.000    0.000    0.000 numeric.py:1403(<listcomp>)
       29    0.000    0.000    0.000    0.000 numeric.py:155(is_all_dates)
   615013    0.911    0.000    4.654    0.000 numeric.py:159(ones)
        1    0.000    0.000    0.000    0.000 numeric.py:169(_union)
        1    0.000    0.000    0.000    0.000 numeric.py:223(IntegerIndex)
   615008    0.123    0.000    0.123    0.000 numeric.py:2283(_array_equal_dispatcher)
   615008    3.643    0.000    8.206    0.000 numeric.py:2287(array_equal)
        6    0.000    0.000    0.000    0.000 numeric.py:2388(extend_all)
        1    0.000    0.000    0.000    0.000 numeric.py:241(Int64Index)
        1    0.000    0.000    0.000    0.000 numeric.py:283(_is_compatible_with_other)
   307510    0.398    0.000    1.363    0.000 numeric.py:283(full)
        1    0.000    0.000    0.000    0.000 numeric.py:298(UInt64Index)
        1    0.000    0.000    0.001    0.001 numeric.py:376(Float64Index)
        1    0.000    0.000    0.000    0.000 numeric.py:44(NumericIndex)
        1    0.000    0.000    0.000    0.000 numeric.py:74(ComplexWarning)
        4    0.000    0.000    0.000    0.000 numeric.py:83(_validate_dtype)
        2    0.000    0.000    0.000    0.000 numerictypes.py:239(obj2sctype)
  9864816    5.783    0.000    7.949    0.000 numerictypes.py:293(issubclass_)
  4932408    5.162    0.000   13.575    0.000 numerictypes.py:365(issubdtype)
        1    0.000    0.000    0.000    0.000 numerictypes.py:429(_typedict)
        1    0.000    0.000    0.000    0.000 numerictypes.py:445(_construct_lookups)
        8    0.000    0.000    0.000    0.000 numerictypes.py:578(_can_coerce_all)
       49    0.000    0.000    0.000    0.000 numerictypes.py:587(<listcomp>)
        1    0.000    0.000    0.000    0.000 numerictypes.py:593(_register_types)
        4    0.000    0.000    0.000    0.000 numerictypes.py:602(find_common_type)
        4    0.000    0.000    0.000    0.000 numerictypes.py:654(<listcomp>)
        4    0.000    0.000    0.000    0.000 numerictypes.py:655(<listcomp>)
        1    0.000    0.000    0.016    0.016 numerictypes.py:81(<module>)
        1    0.000    0.000    0.001    0.001 numpy_.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numpy_.py:102(PandasArray)
        6    0.000    0.000    0.000    0.000 numpy_.py:138(__init__)
        1    0.000    0.000    0.000    0.000 numpy_.py:26(PandasDtype)
        6    0.000    0.000    0.000    0.000 numpy_.py:42(__init__)
        6    0.000    0.000    0.000    0.000 numpy_.py:421(to_numpy)
       22    0.000    0.000    0.000    0.000 numpy_.py:442(_create_arithmetic_method)
        1    0.000    0.000    0.006    0.006 offsets.py:1(<module>)
        1    0.000    0.000    0.000    0.000 offsets.py:1003(BusinessHour)
        1    0.000    0.000    0.000    0.000 offsets.py:1019(CustomBusinessDay)
        1    0.000    0.000    0.000    0.000 offsets.py:1097(CustomBusinessHour)
        1    0.000    0.000    0.000    0.000 offsets.py:1130(MonthOffset)
        1    0.000    0.000    0.000    0.000 offsets.py:1163(MonthEnd)
        1    0.000    0.000    0.000    0.000 offsets.py:1172(MonthBegin)
        1    0.000    0.000    0.000    0.000 offsets.py:1181(BusinessMonthEnd)
        1    0.000    0.000    0.000    0.000 offsets.py:1190(BusinessMonthBegin)
        1    0.000    0.000    0.000    0.000 offsets.py:1199(_CustomBusinessMonth)
        1    0.000    0.000    0.000    0.000 offsets.py:1295(CustomBusinessMonthEnd)
        1    0.000    0.000    0.000    0.000 offsets.py:1301(CustomBusinessMonthBegin)
        1    0.000    0.000    0.000    0.000 offsets.py:1311(SemiMonthOffset)
        1    0.000    0.000    0.000    0.000 offsets.py:1417(SemiMonthEnd)
        1    0.000    0.000    0.000    0.000 offsets.py:1476(SemiMonthBegin)
        1    0.000    0.000    0.000    0.000 offsets.py:1536(Week)
        1    0.000    0.000    0.000    0.000 offsets.py:156(DateOffset)
        1    0.000    0.000    0.000    0.000 offsets.py:1659(_WeekOfMonthMixin)
        1    0.000    0.000    0.000    0.000 offsets.py:1684(WeekOfMonth)
        1    0.000    0.000    0.000    0.000 offsets.py:1754(LastWeekOfMonth)
        1    0.000    0.000    0.000    0.000 offsets.py:1825(QuarterOffset)
        1    0.000    0.000    0.000    0.000 offsets.py:1895(BQuarterEnd)
        1    0.000    0.000    0.000    0.000 offsets.py:1912(BQuarterBegin)
        1    0.000    0.000    0.000    0.000 offsets.py:1921(QuarterEnd)
        1    0.000    0.000    0.000    0.000 offsets.py:1936(QuarterBegin)
        1    0.000    0.000    0.000    0.000 offsets.py:1948(YearOffset)
        1    0.000    0.000    0.000    0.000 offsets.py:2007(BYearEnd)
        1    0.000    0.000    0.000    0.000 offsets.py:2018(BYearBegin)
        1    0.000    0.000    0.000    0.000 offsets.py:2029(YearEnd)
        1    0.000    0.000    0.000    0.000 offsets.py:2039(YearBegin)
        1    0.000    0.000    0.000    0.000 offsets.py:2053(FY5253)
        1    0.000    0.000    0.000    0.000 offsets.py:2260(FY5253Quarter)
        1    0.000    0.000    0.000    0.000 offsets.py:2478(Easter)
        4    0.000    0.000    0.000    0.000 offsets.py:2529(_tick_comp)
        1    0.000    0.000    0.000    0.000 offsets.py:2546(Tick)
        7    0.000    0.000    0.000    0.000 offsets.py:2551(__init__)
        1    0.000    0.000    0.000    0.000 offsets.py:2678(Day)
        1    0.000    0.000    0.000    0.000 offsets.py:2683(Hour)
        1    0.000    0.000    0.000    0.000 offsets.py:2688(Minute)
        1    0.000    0.000    0.000    0.000 offsets.py:2693(Second)
        1    0.000    0.000    0.000    0.000 offsets.py:2698(Milli)
        1    0.000    0.000    0.000    0.000 offsets.py:2703(Micro)
        1    0.000    0.000    0.000    0.000 offsets.py:2708(Nano)
        1    0.000    0.000    0.000    0.000 offsets.py:2803(<dictcomp>)
        1    0.000    0.000    0.000    0.000 offsets.py:491(SingleConstructorOffset)
        1    0.000    0.000    0.000    0.000 offsets.py:500(_CustomMixin)
        1    0.000    0.000    0.000    0.000 offsets.py:519(BusinessMixin)
        1    0.000    0.000    0.000    0.000 offsets.py:543(BusinessDay)
        1    0.000    0.000    0.000    0.000 offsets.py:552(__init__)
        1    0.000    0.000    0.000    0.000 offsets.py:658(BusinessHourMixin)
       16    0.000    0.000    0.000    0.000 offsets.py:93(apply_wraps)
        1    0.000    0.000    0.000    0.000 ops.py:175(Constant)
        1    0.000    0.000    0.000    0.000 ops.py:183(ValidateOp)
        1    0.000    0.000    0.000    0.000 ops.py:195(Op)
        2    0.000    0.000    0.012    0.006 ops.py:2(<module>)
        1    0.000    0.000    0.000    0.000 ops.py:28(CollectionOperator)
        1    0.000    0.000    0.000    0.000 ops.py:335(SplitOp)
        1    0.000    0.000    0.000    0.000 ops.py:349(BinOp)
        1    0.000    0.000    0.000    0.000 ops.py:494(Div)
        1    0.000    0.000    0.000    0.000 ops.py:523(UnaryOp)
        1    0.000    0.000    0.000    0.000 ops.py:53(UndefinedVariableError)
        1    0.000    0.000    0.000    0.000 ops.py:571(MathCall)
        1    0.000    0.000    0.000    0.000 ops.py:586(FuncNode)
        1    0.000    0.000    0.001    0.001 ops.py:59(BaseGrouper)
        1    0.000    0.000    0.000    0.000 ops.py:67(Term)
        1    0.000    0.000    0.012    0.012 ops.py:7(<module>)
        1    0.000    0.000    0.000    0.000 ops.py:700(BinGrouper)
        1    0.000    0.000    0.000    0.000 ops.py:881(DataSplitter)
        1    0.000    0.000    0.000    0.000 ops.py:920(SeriesSplitter)
        1    0.000    0.000    0.000    0.000 ops.py:925(FrameSplitter)
        1    0.000    0.000    0.000    0.000 orc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 os.py:1079(__subclasshook__)
        2    0.000    0.000    0.000    0.000 os.py:280(walk)
        1    0.000    0.000    0.000    0.000 os.py:42(_get_exports_list)
        1    0.000    0.000    0.000    0.000 os.py:46(<listcomp>)
       47    0.000    0.000    0.000    0.000 os.py:676(__getitem__)
        7    0.000    0.000    0.000    0.000 os.py:684(__setitem__)
        2    0.000    0.000    0.000    0.000 os.py:690(__delitem__)
        2    0.000    0.000    0.000    0.000 os.py:732(<lambda>)
       63    0.000    0.000    0.000    0.000 os.py:740(check_str)
       56    0.000    0.000    0.000    0.000 os.py:746(encodekey)
        2    0.000    0.000    0.000    0.000 os.py:772(getenv)
        1    0.000    0.000    0.000    0.000 overlay.py:1(<module>)
        1    0.000    0.000    0.081    0.081 overrides.py:1(<module>)
       84    0.000    0.000    0.000    0.000 overrides.py:105(decorator)
      316    0.000    0.000    0.000    0.000 overrides.py:124(array_function_dispatch)
      316    0.002    0.000    0.052    0.000 overrides.py:166(decorator)
       23    0.000    0.000    0.000    0.000 overrides.py:202(array_function_from_dispatcher)
       23    0.000    0.000    0.003    0.000 overrides.py:206(decorator)
      286    0.003    0.000    0.009    0.000 overrides.py:72(verify_matching_signatures)
       84    0.000    0.000    0.000    0.000 overrides.py:94(set_module)
        1    0.000    0.000    0.000    0.000 parquet.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parquet.py:133(FastParquetImpl)
        1    0.000    0.000    0.000    0.000 parquet.py:47(BaseImpl)
        1    0.000    0.000    0.000    0.000 parquet.py:72(PyArrowImpl)
       18    0.000    0.000    0.000    0.000 parse.py:109(_coerce_args)
        1    0.000    0.000    0.000    0.000 parse.py:126(_ResultMixinStr)
        1    0.000    0.000    0.000    0.000 parse.py:134(_ResultMixinBytes)
        1    0.000    0.000    0.000    0.000 parse.py:142(_NetlocResultMixinBase)
        1    0.000    0.000    0.000    0.000 parse.py:175(_NetlocResultMixinStr)
        1    0.000    0.000    0.000    0.000 parse.py:205(_NetlocResultMixinBytes)
        1    0.000    0.000    0.002    0.002 parse.py:28(<module>)
        1    0.000    0.000    0.000    0.000 parse.py:310(DefragResult)
        1    0.000    0.000    0.000    0.000 parse.py:318(SplitResult)
        1    0.000    0.000    0.000    0.000 parse.py:323(ParseResult)
        1    0.000    0.000    0.000    0.000 parse.py:329(DefragResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:337(SplitResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:342(ParseResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:348(_fix_result_transcoding)
        9    0.000    0.000    0.000    0.000 parse.py:361(urlparse)
        3    0.000    0.000    0.000    0.000 parse.py:394(_checknetloc)
        9    0.000    0.000    0.000    0.000 parse.py:412(urlsplit)
        1    0.000    0.000    0.000    0.000 parse.py:769(Quoter)
       18    0.000    0.000    0.000    0.000 parse.py:98(_noop)
        1    0.000    0.000    0.000    0.000 parser.py:122(Option)
        1    0.000    0.000    0.000    0.000 parser.py:126(BytesHeaderParser)
        1    0.000    0.000    0.000    0.000 parser.py:16(Parser)
        1    0.000    0.000    0.000    0.000 parser.py:168(Argument)
        1    0.000    0.000    0.000    0.000 parser.py:187(ParsingState)
        1    0.000    0.000    0.000    0.000 parser.py:195(OptionParser)
        1    0.000    0.000    0.000    0.000 parser.py:20(<module>)
        1    0.000    0.000    0.043    0.043 parser.py:5(<module>)
        1    0.000    0.000    0.000    0.000 parser.py:71(HeaderParser)
        1    0.000    0.000    0.000    0.000 parser.py:79(BytesParser)
       23    0.000    0.000    0.000    0.000 parser.py:87(split_opt)
        1    0.000    0.000    0.000    0.000 parsers.py:1344(ParserBase)
        1    0.000    0.000    0.000    0.000 parsers.py:1859(CParserWrapper)
        1    0.002    0.002    0.002    0.002 parsers.py:2208(PythonParser)
        1    0.000    0.000    0.008    0.008 parsers.py:3(<module>)
